label,x,y
0,17.21583287411687,60.59492992556093
0,12.11721719680135,58.938714199047176
0,14.830302800911193,60.78093171373262
0,10.13596857329809,60.34563535874869
0,16.36705765360708,59.00259798267368
0,10.77938098843001,59.85035451897298
0,14.766091661147474,59.38582696519983
0,13.243711641285612,57.9459650750133
0,12.474912628893287,56.51208674598327
0,11.38150979916071,60.49654964494195
0,11.75478680387897,58.534874768223325
0,7.92072846265277,58.777362219522644
0,13.465555538872753,60.33333582598074
0,18.72656268963062,62.19570236845931
0,10.066346462850323,58.241075189314394
0,15.632397858412762,59.839901337770854
0,12.222545373687284,61.86700121905914
0,13.616695095574455,61.10449695417563
0,12.006713156172037,58.20434900802441
0,16.100274480425238,58.89830843545322
0,18.53279335513825,56.63622681740745
0,5.825513990216381,59.37526682533327
0,16.998922110797615,59.418821777677735
0,17.244666801536134,60.357614723826096
0,16.23924964559025,58.95575101982551
0,60.14615389873715,94.32770087659092
0,59.34743445504238,92.28614527504257
0,57.94094074420924,96.27850570657903
0,58.127825457814346,93.99134793302072
0,57.39233256048867,89.27694161966626
0,59.68072990697802,94.88526443545909
0,60.38354737048486,89.80834506496178
0,57.75235878254496,94.51013344616845
0,56.47635320391747,94.32542552365358
0,58.08497634412879,92.66263738472145
0,58.34955421108395,94.91807890798367
0,56.09877176488136,92.11809089675187
0,58.19548727020306,98.49940204234817
0,59.02986343856679,91.04191266019411
0,62.023651069180865,86.93962711508944
0,55.41697952689702,90.16804679105132
0,54.937833982959404,95.9046365057004
0,61.99968498200293,93.54841379403513
0,62.77050482368069,87.36480941240758
0,62.438871648044156,91.64718621226804
0,60.008253114462306,98.97360990889862
0,56.19915099784122,89.18967838231934
0,59.03948377872532,91.50169041504292
0,56.13321442790872,92.7361358439791
0,58.45328445662491,95.82659909472684
0,60.25486032328867,90.5284811431311
0,59.91063749688665,88.298159504794
0,56.164020653181026,91.40711494575545
0,59.78274870546041,92.68129415978476
0,62.33176659513214,87.76204051626938
0,60.26628065359266,84.79925928142823
0,59.970595469179266,95.0301721118506
0,59.043290929496976,91.70828496810152
0,59.609037514553904,89.36148475330307
0,59.505714886563084,86.66187003526179
0,57.569515333574564,93.70263646165012
0,60.17178865388359,93.70775632253086
0,47.00212709070302,22.102345337573734
0,45.19925739676927,21.236503087351934
0,48.83629551282653,21.066103697500857
0,42.025137395801195,19.586273891657175
0,44.08193067907533,20.85607017376246
0,47.3708251011915,18.652216678100856
0,44.57180008799478,18.423316666220476
0,43.53921368134501,19.21951427065558
0,40.50556213327471,20.67329583137191
0,46.199076520931285,21.708818971495884
0,46.67619507449388,23.856221739249005
0,50.368373503383296,17.984626714284538
0,43.99131526716315,17.966448699128506
0,44.520450089771494,23.129174825156507
0,44.11421591138177,21.299834683109957
0,43.482044408237634,22.130163882948516
0,44.76884548326366,19.705300323908936
0,44.91986573785664,17.94112766875569
0,49.53441585072647,20.469884364906417
0,45.677902765719786,18.326749437864546
0,41.17916610469752,21.466582477880976
0,44.861798229859616,18.999719544534003
0,43.022963351950544,19.127165937313894
0,46.474867900511605,19.75740427023672
0,40.65497813870992,21.181379266749538
0,47.687614181340315,20.607827341260084
0,45.43257630418657,20.798968488181945
0,44.33352229571691,19.06727653385217
0,41.21513378924909,17.169170570455407
0,42.106121644386505,19.510607849534775
0,44.6154390549205,20.685536941047285
0,40.92569676205062,20.119989695161106
0,41.33007040303716,20.85500980692005
0,46.08081600809018,20.661033642149263
0,46.84581967071758,16.908411970067853
0,43.278807545997665,15.74258202399258
0,36.33213928508373,20.475025274583608
0,41.162469321159726,20.41775597273817
0,39.47171282592362,20.0922774818338
0,46.686923632602095,21.84593035358641
0,43.347998015797074,19.64484425902839
0,41.24423960813645,19.51689514485259
0,53.386184290619894,22.65660801508468
0,52.21530732781627,20.450593902065176
0,48.86196609357849,22.318300987183044
0,43.82108708610734,21.951943145624103
0,44.02925967720095,19.958256264051087
0,45.03163109864306,19.924305467705814
0,43.155435941486715,15.811376665241234
0,47.16314215281408,20.006559651288388
0,43.915575804710386,20.775725889416712
0,39.8002023426369,22.374805751672685
0,45.046372614015425,17.142468151724298
0,44.86747361959662,17.76323951045997
0,3.620150553403832,54.3332517213112
0,13.774977434706516,60.25871074942294
0,7.993121424602697,54.15258139004223
0,8.16318993454417,61.505220859379435
0,13.97112886600491,53.29069275896684
0,8.470013102873441,54.746809531461025
0,8.329654099473629,48.69791584977324
0,9.630278514138158,50.94223181698686
0,9.822310902476291,53.67920087859138
0,9.168418734693253,50.90326429260861
0,10.625257337025957,53.98806079544595
0,5.413157938652231,57.52632016427357
0,12.384293472152024,52.66960810761309
0,5.548768188097645,53.58763192564413
0,10.772209048720818,56.67216874085569
0,8.221066511502803,58.61837625011859
0,2.263850975391268,52.68332018541868
0,9.058022784982485,51.8963921014257
0,15.800348168189267,50.24626518678761
0,1.5123517023078783,48.07708322367993
0,11.21056822344153,54.82434815211514
0,11.568511002963104,50.170780677708954
0,4.984163906076802,58.95870275956599
0,7.038285079331071,53.159735233102644
0,5.6583372074133855,57.90455751788841
0,13.69936773845101,57.26101297565578
0,5.263150408190221,53.90586520565708
0,0.7845488127697058,54.057348286794394
0,10.458154014364382,50.97191260699147
0,12.61473762551598,51.64865915467396
0,5.778474129797772,53.34590197219951
0,7.955788457651982,56.39099861657273
0,4.870565440216916,56.81682752861693
0,11.75936216544867,51.70031025587769
0,6.153718859834552,52.18643312315822
0,5.1092705647877885,51.9400543097051
0,9.088602390014668,52.516942424945064
0,13.234022677847726,56.72119600714781
0,5.787933623907872,53.830200277371375
0,8.775964473642768,53.38431782199612
0,8.06346010858423,51.55280970087015
0,7.58091983282684,52.985445158168005
0,11.490660568829938,50.79748636463312
0,3.845265269053355,54.13662813490843
0,9.294790888149837,48.12065925298975
0,10.579758528061351,55.07927311582711
0,6.652554889424676,49.559068539053484
0,6.20643691138288,50.81021742343399
0,13.964016462858567,60.697446457183005
0,10.79923557140031,53.32326401963022
0,8.971405591589932,54.41142147182056
0,9.437723641994719,51.96634213574639
0,12.042084959530465,56.37071667748706
0,9.726951072415229,51.52658221189807
0,6.798675384355767,50.34776954921484
0,4.59936314302286,57.32163457625275
0,88.58946336731395,9.123770160087048
0,88.40582971798409,11.417292288019276
0,87.88937416777632,6.410108907139082
0,89.13766040579728,9.916769917104256
0,88.67022278292656,11.553692134554547
0,87.24750117495002,9.484641014291714
0,87.05818441729407,17.70175632652945
0,88.4323181293543,11.564674521371737
0,91.54113812692331,17.107363252135762
0,89.92923134689958,7.214041465128934
0,90.44776980054098,13.355223610329032
0,86.73265771548296,14.641892097682202
0,87.00897188469459,5.556028850153626
0,89.62541829013446,5.412518908877696
0,85.60741271687438,12.27407061406937
0,88.33600468163999,10.234971056533947
0,87.49729968822183,4.568059400014954
0,89.80260490125741,11.930872291967788
0,87.63148992258714,8.789654118836731
0,86.49674762811898,13.510624237301306
0,90.64232190313123,12.025484004322838
0,87.07048875959204,12.680921764258139
0,87.74017400038801,10.474348999074394
0,88.49609190177036,13.798222799860005
0,88.93069645207589,7.869710138538576
0,89.1958354877317,13.98633966718349
0,86.25625008038593,13.177788621903145
0,88.09352842407547,6.740119349751534
0,90.9019921702638,8.064309467016914
0,89.6145948151154,10.57642320993881
0,89.3106535046737,12.327051713582232
0,83.9080978224609,12.675026438808993
0,88.76343046678305,14.297610733592826
0,85.46795328076306,9.607221759604416
0,93.28547341386125,8.933000216178021
0,88.02435731110423,13.263844746644233
0,89.12001629768795,5.8628984278245655
0,88.33010847689184,12.866284928670877
0,90.61125032929688,14.28065667349659
0,86.69410275447567,12.324195258480042
0,89.02174639181025,9.163167645485098
0,90.4719184390658,9.037868418059785
0,88.80994963229489,8.033975381448075
0,88.36327782911657,10.10927899080134
0,85.95189151295574,8.712441183044406
0,91.70778582180415,5.814459613957588
0,85.79189744943943,14.678778182156941
0,80.87535202113088,7.291280628503586
0,86.68965302838066,10.780903407539162
0,91.13453660888527,6.260275547500671
0,90.1583652287484,12.746325176122252
0,85.77319760053089,12.424261085906952
0,87.27532328125666,15.376949039517473
0,89.58912802514878,6.406874208237727
0,85.89173986622696,15.838234552770468
0,88.35228055169222,11.828560444196023
0,89.15473296042391,7.058673963626184
0,91.95867083496621,15.883380214876608
0,28.1865443407193,30.453622095969017
0,23.431644405635957,30.28552678823519
0,22.414617614148828,31.093124175820005
0,15.874706189982724,30.380699835109326
0,22.68757137592081,30.5492176514114
0,28.97768093428509,30.68319561055447
0,27.965894670380894,28.582036826510006
0,24.271470851111523,31.092708249845426
0,21.057199243782684,28.770455513457932
0,24.505701277758423,27.821439176337197
0,24.013234406027173,31.881352925338934
0,15.645578660797753,29.305989754969772
0,25.573250284532193,33.61095428951565
0,25.40893191635689,31.844029905276955
0,26.635568386435065,29.581550969324717
0,24.76680769477202,30.76983956808809
0,33.88058293758042,28.752973217567146
0,22.07822498679949,30.025647161922777
0,20.817986623704453,30.364118888570353
0,22.411321604011466,29.220801804490662
0,30.226680156618187,29.902428734230966
0,26.37156284885966,31.095737834915205
0,29.02416246722052,29.67758479294353
0,25.589061143507305,31.060493902458862
0,21.11029430974789,28.983044202199256
0,22.668532848414888,30.742282190504504
0,31.23018441274911,30.830152439824932
0,22.48931595653861,30.65772125961346
0,33.937711176102674,29.7394010964429
0,22.340076321009732,30.64219244145345
0,25.479550692964057,29.76380432447546
0,23.762672749962224,33.853216786704934
0,22.66314317659232,29.594199335555217
0,25.142003613140734,28.93989851401864
0,23.737671024972705,31.378386818508993
0,24.240472829091196,31.06191115479713
0,27.53699796031641,30.43643293922856
0,22.180502251165596,31.098916166679807
0,16.527731540570482,32.66192078464846
0,24.988692571970375,31.752803172754668
0,29.040979670380146,30.798247822931764
0,20.21827593617156,29.942289478274382
0,30.159514127930386,31.496108817451965
0,22.164178511418296,30.478195559744535
0,21.41601548980878,29.289513088216378
0,30.17142995089564,30.529865867114083
0,28.8171821409923,30.589800328719342
0,28.219478262176583,31.556525284106453
0,26.16274212571879,28.04326717592437
0,25.862535856795972,29.492930551558597
0,23.038279883181286,30.462241813693662
0,5.173509501002297,-2.093534434373687
0,3.455319869661715,-0.6871064512456662
0,3.198811726874701,0.9837383246426052
0,7.402873049450797,0.9714167062134933
0,4.04930032683723,3.135724534196439
0,3.919976275471571,2.3885661719296007
0,-5.200496181730587,1.0375998618241309
0,9.364323523084433,1.4333493163371822
0,2.254615737687936,-0.0756293999132977
0,2.5507071392982654,-0.6986727678214035
0,4.086314425069438,-0.11672883301845816
0,3.8482616741485334,-0.1838227704672114
0,7.957889730202686,0.2177959639829722
0,9.119811695149417,0.7038171868094688
0,3.2195109963940496,-3.0177839805141047
0,1.7638554018685726,0.7806835745543952
0,3.3367366255020725,-3.186685342623704
0,1.298305236533855,1.4517726771357207
0,3.52326675998226,0.3610634717454435
0,1.2478364487172873,0.6518703666882586
0,-1.99162948378387,-0.6448086619724784
0,-3.381874673552445,-0.4495942848054212
0,2.8584913225766053,2.881864491997405
0,1.0212582083777573,0.9438133034919726
0,6.019574697497559,1.591319301361015
0,2.1847946346234584,-1.1967917732986024
0,3.6315471980561584,-0.9189599194052422
0,5.563065639360601,0.14513535081746018
0,-3.0723940863978467,0.5085713084956021
0,6.723862418655472,-2.629237171022558
0,3.89267296634904,0.001462869635272812
0,2.059719950060861,0.06773498719461951
0,-1.1640573657689401,-0.35276466933430517
0,6.410981008105358,2.7721511262787004
0,-1.049711298949103,-1.387952857257172
0,-4.78181540983619,-0.4575307954663137
0,6.5329285427866175,0.3838307492710574
0,6.389315250816006,0.592238651975659
0,2.9624154388673,2.8010421801469247
0,4.165583236042335,0.15004057131424564
0,-2.549419402490557,2.1242661354765677
0,-2.645654360122308,-1.248602460114478
0,0.45735269491506725,-2.242684422654858
0,1.72884903627705,0.13791277150944317
0,2.927273247280954,0.08262863896408135
0,0.7082828951890885,0.5694384541097995
0,-4.3603692334809505,3.424700934321812
0,-0.001494430639688904,0.03702931849839208
0,0.6915510490880212,-0.045313967558507584
0,9.197870398842465,-0.6576294440236208
0,0.3129262079703943,-3.0791905823872634
0,7.593575589991243,1.1454406454176476
0,5.0847018566816455,2.5343641634970173
0,95.2063768635624,64.41580429998893
0,97.45749952402662,73.90207445867867
0,93.4594868562291,71.41244207981347
0,98.51064872782797,70.37551226158408
0,93.14857884749966,70.30893743434073
0,94.0667376674015,70.18304054219927
0,97.47303884337862,76.23521302130581
0,94.61079121095203,63.39883987909663
0,96.49229260678095,69.14083177686787
0,94.90845116711918,69.78453215586815
0,96.53407565577652,63.39498818468662
0,95.09511574321414,63.783902692867215
0,96.95433128128401,64.76825291656921
0,96.00487195778165,66.83784315665942
0,96.49704426323514,72.97658376242825
0,96.69795299158159,69.98798045717588
0,95.92878122079051,66.76829937095142
0,95.70067908435406,66.6122151991358
0,95.2083694584337,78.3459951735366
0,96.81969851376107,69.8871054617232
0,95.38678181301836,71.27027298829735
0,96.99518741048708,70.25635965280041
0,94.66290513766069,62.4927064129398
0,94.49028625671146,71.11950923364067
0,95.14770616382722,75.01668606872128
0,94.95620938777657,69.13190458187154
0,93.71245837121862,71.77927176794597
0,97.17904084064006,56.50926060171616
0,96.14344003429014,77.15997436078567
0,96.09475366036435,62.61437616326179
0,96.2804838683379,72.35015492771223
0,97.33658830041477,64.88979058816443
0,96.98949102087163,68.53830428848856
0,97.11072064683859,66.86575837636184
0,95.1416789686411,66.02422325677746
0,94.2257424547521,68.42965139414629
0,94.17198599937232,77.46231469310419
0,95.60288883995761,72.36184948907791
0,95.22142714043686,64.97921241674996
0,95.9368984442406,68.67852822689781
0,97.49545848002998,74.50798786036589
0,94.258174997084,68.76446940418352
0,95.77573716207499,68.1708561412863
0,93.74827980417855,71.22277864825861
0,31.835640096767104,25.43229183730254
0,36.76380212090674,21.032581229483426
0,36.16455519933737,15.330301165117561
0,25.687126618817498,22.97333783648832
0,36.61313110567595,23.763657152608577
0,31.146963837597042,25.081315414975705
0,28.617243647217457,23.70188883289764
0,31.757281571286065,18.99730821667367
0,35.59084299352658,21.71793270242994
0,25.91640962273729,17.81472650095381
0,30.360789762311107,14.705680717692443
0,33.2196826484143,23.12069458033612
0,26.599722634878425,27.270399543316188
0,41.00895350080871,23.342397714573465
0,33.340851873540124,16.902931573157836
0,31.12358791066166,24.066990185826825
0,37.00594775672615,25.27467308478254
0,37.40699685232009,26.053268734065185
0,35.98604248874424,24.658444991692868
0,30.85242075454658,18.137157281803702
0,28.699259119495558,21.438399574742302
0,32.901317158064764,24.795062856979683
0,30.446088608319638,21.00784984261612
0,31.987534927344765,22.909311415009714
0,26.607783964308314,23.51591342329597
0,31.20111529157553,16.03440720251873
0,32.96125312967128,20.475808282778505
0,37.03904354280386,25.580120671202348
0,34.61283673861032,16.307074355613235
0,31.766420820214353,19.31244950436914
0,25.065299501589095,17.80564323170093
0,32.96153862479608,21.7137905282422
0,30.330439192185835,16.16663781868903
0,31.738680231249038,19.220455953924777
0,29.634151453221424,23.76053760798726
0,35.66740065013396,21.75784641902746
0,30.524703940551134,26.826535921617236
0,31.30881281339664,21.478874902726254
0,27.277736118645898,30.2650006760431
0,29.763149126124258,16.745296482963155
0,36.881862706441446,16.598803328335897
0,39.32171189897791,29.01503806415689
0,26.90623714239289,20.016258521287714
0,33.83333522635682,13.499467232302415
0,34.858769684795924,17.81480662650054
0,37.14716980684449,18.509400824077424
0,31.672179984748862,23.867384693924205
0,33.97431258686205,14.164593939111729
0,15.281465977907084,28.82539028033934
0,13.207439090198687,27.872836114370045
0,13.623003082504994,31.65010447523673
0,17.985239511235385,25.629538708444812
0,17.705762254190198,24.180112273405634
0,15.646961817423978,15.49120241616282
0,10.39580774265593,26.347123055168385
0,13.256908702276645,23.138634876594434
0,16.32128104200743,22.72744618065769
0,6.101339149467749,20.19994816080166
0,9.975405517631819,28.630995070259537
0,14.377386869757297,17.830068878863038
0,17.148495855282455,25.554087758032228
0,14.029737879545525,19.414466684306753
0,10.200662117839505,22.177548952055677
0,12.570839822135527,21.197636934499506
0,12.795879944095368,24.108507570664596
0,10.69239938752629,23.985351770218518
0,7.817087308486671,28.507571806226217
0,11.20068627455305,26.577384112221566
0,15.508003134798049,24.711898545795812
0,10.832315595001749,27.608065983420392
0,13.66190984530929,26.119219915463603
0,15.15778012540286,29.574600531396737
0,13.161167080721397,20.217186587263164
0,13.461701356090582,30.42199657899339
0,15.742125754878968,24.1455837858528
0,14.447957507154136,23.610602311922623
0,13.190262890158207,33.7449118350894
0,10.560398819559854,28.659299683175178
0,13.363748684980248,31.792482989121677
0,14.50181403049237,27.440857600568414
0,14.440485769445115,23.506167231146925
0,13.606944881729554,26.44259768484906
0,13.110046900995505,24.348849425550274
0,11.288127043242213,25.65278707502826
0,14.940250429406476,22.032114056053366
0,13.389540709118043,24.611683775819582
0,12.089668655336475,20.55784990980834
0,11.89667812678591,28.045486380586148
0,16.971719447095754,23.913529451477405
0,12.003525325973882,29.58500489159423
0,12.843746972240988,23.274853414983156
0,6.959920867752552,19.062876453057996
0,12.406202099479712,30.913074667083496
0,18.7081522228496,23.172066086729767
0,9.36521753421078,29.287662448533688
0,14.183378989417342,27.4881499048899
0,11.77963355491097,23.436025951377164
0,10.22701026317949,29.849299931855583
0,11.26366439094293,31.135685459311006
0,10.829684019172161,26.425303139325138
0,14.635735220068906,18.82642377251485
0,16.83712841335785,26.061662078024302
0,2.39042378730413,60.14730168201086
0,-2.825958499634018,59.606992550875134
0,5.068635941436007,64.23869031978214
0,1.399888027785395,60.917715375024244
0,2.501775788392867,65.99533904763409
0,5.639170626317411,64.50419629561769
0,5.416014355393949,53.26903455313282
0,4.873908657884528,64.23632435529048
0,6.748676742476357,66.69890018035974
0,1.9068493115791683,53.73776074582341
0,2.5885050358218056,59.24002467945287
0,4.536617625161888,56.17413913768801
0,0.7238719631138033,48.94658383182985
0,0.5980181172245067,56.92387740460033
0,9.181423461095838,51.93604459176324
0,0.33579701333743905,56.29955201043566
0,8.942328543228516,58.16385417170324
0,-0.8020804628716007,63.167027791171435
0,2.5335143078232076,54.91855938700805
0,-0.16124934838461424,49.61590291305079
0,1.05634705950217,58.87173294460133
0,4.475035280117842,58.97923525070796
0,-0.9800144967228701,76.26257543033257
0,6.4285340724833056,61.23032954848632
0,1.2796275916203776,51.48058344344318
0,4.661916116153155,64.12032894866823
0,5.041892215590051,56.99723287186871
0,3.320606789776166,56.77637392286375
0,1.0953126546160603,59.72725182685235
0,1.4909953821992066,68.30690878234832
0,0.7443300299352043,53.32148396045327
0,-0.6261217415314215,57.069800167578066
0,0.8084516421709877,63.5441661326925
0,5.553038687826275,52.79678988747771
0,0.05664208642786628,53.225227971709565
0,2.8452020100950555,57.9237660563829
0,101.5611016876425,86.58494838430524
0,102.43560793239175,89.48920584147245
0,98.80576484214912,89.99521801597196
0,97.31956172826104,86.51887660774473
0,100.73276169188722,86.41583802836044
0,97.15483391793015,89.27348562379868
0,98.82705734628442,89.91833502169587
0,98.74296295519135,89.85132623598253
0,97.66964157324946,90.7385120541798
0,102.0045118733165,85.59666966512668
0,97.23581211540521,89.03258331149944
0,94.48243436285763,90.89470941244109
0,98.06043151442333,90.4122005856166
0,97.25367233546663,91.57772007933258
0,99.3744401620799,88.68722809348169
0,100.75109023188789,88.97276704905454
0,98.44501810985294,91.48826583195721
0,101.44907484980423,90.61876028234825
0,100.2243431502127,88.26836882313607
0,97.6328971917354,92.67716146127967
0,100.07492231729509,91.63275949036795
0,97.17793500527588,86.41514505800833
0,97.74561781876731,89.95400415736316
0,94.98763991378235,89.96119857238143
0,99.61283453555541,85.79673266353025
0,97.6559951334489,88.1055346032029
0,99.58408186737984,88.05515754430108
0,97.97974980129383,88.75347149393711
0,99.32023503727599,87.10766938031018
0,96.68258910231604,87.95621064120878
0,96.62282574242907,87.05515129390157
0,96.66502955389434,87.517767588019
0,102.69936357454796,86.36773774077135
0,97.89605940815422,87.1668528114515
0,98.89922261515646,87.12375716984353
0,97.18634907195873,91.896011073614
0,99.85258615172812,89.73423410514395
0,97.3809410791483,86.35118589174195
0,96.94198322135011,86.59454908537379
0,100.675400045897,86.8014061456504
0,96.34700943616569,90.13445785103661
0,97.58868259690561,85.68648693858964
0,96.19806684312962,89.46055430543858
0,99.20144822812239,89.8789295540236
0,99.70412838484872,86.97474435260665
0,96.41364346252836,89.986311844672
0,98.08422753658121,89.73998778366386
0,97.48156861022461,89.9533676724929
0,100.72117675045205,88.72683936782985
0,93.6923906653869,88.16739657809451
0,97.75175779571046,87.94686896176538
0,97.90351095865482,89.03389020997301
0,97.41641842972452,89.15060358928415
0,104.57575547144259,89.06535677626003
1,19.904637710169897,71.55025798929512
1,17.968932761887427,70.59705238479388
1,19.696705547409177,64.68421661522036
